contract,category,stratum,word_count,n_spans,strict_json_ok,parse_error,call_error,tokens_in,tokens_out,finish_reason,latency_s,cost_usd,raw_path
CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,Governing Law,long,9608,1.0,True,,,13253.0,82.0,stop,1.97,0.02749,results/raw/20260818T162005__extraction-v2__gpt-5.6-terra__CerenceInc_20191002_8-K_EX-10.4_11827494__Governing-Law.txt
CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,Expiration Date,long,9608,0.0,True,,,13251.0,40.0,stop,1.85,0.02698,results/raw/20260818T162007__extraction-v2__gpt-5.6-terra__CerenceInc_20191002_8-K_EX-10.4_11827494__Expiration-Date.txt
CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,Termination For Convenience,long,9608,0.0,True,,,13297.0,93.0,stop,2.37,0.02771,results/raw/20260818T162010__extraction-v2__gpt-5.6-terra__CerenceInc_20191002_8-K_EX-10.4_11827494__Termination-For-Convenience.txt
CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,Cap On Liability,long,9608,1.0,True,,,13274.0,178.0,stop,3.26,0.02868,results/raw/20260818T162013__extraction-v2__gpt-5.6-terra__CerenceInc_20191002_8-K_EX-10.4_11827494__Cap-On-Liability.txt
CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,Ip Ownership Assignment,long,9608,0.0,True,,,13311.0,66.0,stop,2.11,0.02741,results/raw/20260818T162015__extraction-v2__gpt-5.6-terra__CerenceInc_20191002_8-K_EX-10.4_11827494__Ip-Ownership-Assignment.txt
CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,Non-Compete,long,9608,,False,ValueError: no JSON object found in response,,13268.0,2048.0,length,16.54,0.05111,results/raw/20260818T162032__extraction-v2__gpt-5.6-terra__CerenceInc_20191002_8-K_EX-10.4_11827494__Non-Compete.txt
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,Governing Law,long,10213,1.0,True,,,14411.0,37.0,stop,2.11,0.02927,results/raw/20260818T162034__extraction-v2__gpt-5.6-terra__PareteumCorp_20081001_8-K_EX-99.1_265480__Governing-Law.txt
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,Expiration Date,long,10213,2.0,True,,,14409.0,156.0,stop,2.55,0.03069,results/raw/20260818T162036__extraction-v2__gpt-5.6-terra__PareteumCorp_20081001_8-K_EX-99.1_265480__Expiration-Date.txt
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,Termination For Convenience,long,10213,0.0,True,,,14455.0,185.0,stop,3.77,0.03113,results/raw/20260818T162040__extraction-v2__gpt-5.6-terra__PareteumCorp_20081001_8-K_EX-99.1_265480__Termination-For-Convenience.txt
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,Cap On Liability,long,10213,4.0,True,,,14432.0,487.0,stop,5.47,0.03471,results/raw/20260818T162045__extraction-v2__gpt-5.6-terra__PareteumCorp_20081001_8-K_EX-99.1_265480__Cap-On-Liability.txt
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,Ip Ownership Assignment,long,10213,0.0,True,,,14469.0,223.0,stop,3.63,0.03161,results/raw/20260818T162049__extraction-v2__gpt-5.6-terra__PareteumCorp_20081001_8-K_EX-99.1_265480__Ip-Ownership-Assignment.txt
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,Non-Compete,long,10213,6.0,True,,,14426.0,1021.0,stop,9.44,0.0411,results/raw/20260818T162059__extraction-v2__gpt-5.6-terra__PareteumCorp_20081001_8-K_EX-99.1_265480__Non-Compete.txt
EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,Governing Law,long,10256,1.0,True,,,14435.0,178.0,stop,2.61,0.03101,results/raw/20260818T162101__extraction-v2__gpt-5.6-terra__EtonPharmaceuticalsInc_20191114_10-Q_EX-__Governing-Law.txt
EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,Expiration Date,long,10256,1.0,True,,,14433.0,312.0,stop,5.04,0.03261,results/raw/20260818T162106__extraction-v2__gpt-5.6-terra__EtonPharmaceuticalsInc_20191114_10-Q_EX-__Expiration-Date.txt
EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,Termination For Convenience,long,10256,1.0,True,,,14479.0,206.0,stop,3.47,0.03143,results/raw/20260818T162110__extraction-v2__gpt-5.6-terra__EtonPharmaceuticalsInc_20191114_10-Q_EX-__Termination-For-Convenience.txt
EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,Cap On Liability,long,10256,1.0,True,,,14456.0,180.0,stop,3.77,0.03107,results/raw/20260818T162113__extraction-v2__gpt-5.6-terra__EtonPharmaceuticalsInc_20191114_10-Q_EX-__Cap-On-Liability.txt
EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,Ip Ownership Assignment,long,10256,1.0,True,,,14493.0,434.0,stop,7.68,0.03419,results/raw/20260818T162121__extraction-v2__gpt-5.6-terra__EtonPharmaceuticalsInc_20191114_10-Q_EX-__Ip-Ownership-Assignment.txt
EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,Non-Compete,long,10256,2.0,True,,,14450.0,361.0,stop,6.09,0.03323,results/raw/20260818T162127__extraction-v2__gpt-5.6-terra__EtonPharmaceuticalsInc_20191114_10-Q_EX-__Non-Compete.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,Governing Law,long,10705,1.0,True,,,14797.0,97.0,stop,2.79,0.03076,results/raw/20260818T162130__extraction-v2__gpt-5.6-terra__VERTICALNETINC_04_01_2002-EX-10.19-MAINT__Governing-Law.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,Expiration Date,long,10705,1.0,True,,,14795.0,159.0,stop,2.66,0.0315,results/raw/20260818T162133__extraction-v2__gpt-5.6-terra__VERTICALNETINC_04_01_2002-EX-10.19-MAINT__Expiration-Date.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,Termination For Convenience,long,10705,0.0,True,,,14841.0,179.0,stop,6.92,0.03183,results/raw/20260818T162140__extraction-v2__gpt-5.6-terra__VERTICALNETINC_04_01_2002-EX-10.19-MAINT__Termination-For-Convenience.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,Ip Ownership Assignment,long,10705,1.0,True,,,14855.0,179.0,stop,8.98,0.03186,results/raw/20260818T162152__extraction-v2__gpt-5.6-terra__VERTICALNETINC_04_01_2002-EX-10.19-MAINT__Ip-Ownership-Assignment.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,Non-Compete,long,10705,1.0,True,,,14812.0,168.0,stop,4.71,0.03164,results/raw/20260818T162157__extraction-v2__gpt-5.6-terra__VERTICALNETINC_04_01_2002-EX-10.19-MAINT__Non-Compete.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,Governing Law,long,12904,1.0,True,,,17541.0,137.0,stop,6.9,0.03673,results/raw/20260818T162204__extraction-v2__gpt-5.6-terra__ScansourceInc_20190822_10-K_EX-10.38_117__Governing-Law.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,Termination For Convenience,long,12904,1.0,True,,,17585.0,151.0,stop,2.77,0.03698,results/raw/20260818T162212__extraction-v2__gpt-5.6-terra__ScansourceInc_20190822_10-K_EX-10.38_117__Termination-For-Convenience.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,Cap On Liability,long,12904,2.0,True,,,17562.0,659.0,stop,13.83,0.04303,results/raw/20260818T162226__extraction-v2__gpt-5.6-terra__ScansourceInc_20190822_10-K_EX-10.38_117__Cap-On-Liability.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,Ip Ownership Assignment,long,12904,0.0,True,,,17599.0,42.0,stop,2.64,0.0357,results/raw/20260818T162228__extraction-v2__gpt-5.6-terra__ScansourceInc_20190822_10-K_EX-10.38_117__Ip-Ownership-Assignment.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,Non-Compete,long,12904,4.0,True,,,17556.0,350.0,stop,11.58,0.03931,results/raw/20260818T162240__extraction-v2__gpt-5.6-terra__ScansourceInc_20190822_10-K_EX-10.38_117__Non-Compete.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,Governing Law,long,15095,1.0,True,,,19845.0,232.0,stop,7.83,0.04247,results/raw/20260818T162248__extraction-v2__gpt-5.6-terra__TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29___Governing-Law.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,Expiration Date,long,15095,2.0,True,,,19843.0,286.0,stop,7.49,0.04312,results/raw/20260818T162255__extraction-v2__gpt-5.6-terra__TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29___Expiration-Date.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,Termination For Convenience,long,15095,1.0,True,,,19889.0,167.0,stop,7.52,0.04178,results/raw/20260818T162303__extraction-v2__gpt-5.6-terra__TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29___Termination-For-Convenience.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,Ip Ownership Assignment,long,15095,0.0,True,,,19903.0,29.0,stop,4.63,0.04015,results/raw/20260818T162313__extraction-v2__gpt-5.6-terra__TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29___Ip-Ownership-Assignment.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,Non-Compete,long,15095,10.0,True,,,19860.0,916.0,stop,14.27,0.05071,results/raw/20260818T162327__extraction-v2__gpt-5.6-terra__TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29___Non-Compete.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,Governing Law,long,17207,1.0,True,,,23568.0,361.0,stop,7.67,0.05147,results/raw/20260818T162335__extraction-v2__gpt-5.6-terra__ReynoldsConsumerProductsInc_20200121_S-1__Governing-Law.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,Expiration Date,long,17207,2.0,True,,,23566.0,380.0,stop,8.65,0.05169,results/raw/20260818T162343__extraction-v2__gpt-5.6-terra__ReynoldsConsumerProductsInc_20200121_S-1__Expiration-Date.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,Termination For Convenience,long,17207,1.0,True,,,23612.0,383.0,stop,11.86,0.05182,results/raw/20260818T162355__extraction-v2__gpt-5.6-terra__ReynoldsConsumerProductsInc_20200121_S-1__Termination-For-Convenience.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,Cap On Liability,long,17207,2.0,True,,,23589.0,591.0,stop,13.42,0.05427,results/raw/20260818T162409__extraction-v2__gpt-5.6-terra__ReynoldsConsumerProductsInc_20200121_S-1__Cap-On-Liability.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,Ip Ownership Assignment,long,17207,0.0,True,,,23626.0,52.0,stop,2.26,0.04788,results/raw/20260818T162411__extraction-v2__gpt-5.6-terra__ReynoldsConsumerProductsInc_20200121_S-1__Ip-Ownership-Assignment.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,Non-Compete,long,17207,0.0,True,,,23583.0,56.0,stop,11.52,0.04784,results/raw/20260818T162423__extraction-v2__gpt-5.6-terra__ReynoldsConsumerProductsInc_20200121_S-1__Non-Compete.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.txt,Governing Law,long,18608,1.0,True,,,25945.0,51.0,stop,5.09,0.0525,results/raw/20260818T162428__extraction-v2__gpt-5.6-terra__NICELTD_06_26_2003-EX-4.5-OUTSOURCING_AG__Governing-Law.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.txt,Expiration Date,long,18608,2.0,True,,,25943.0,166.0,stop,12.04,0.05388,results/raw/20260818T162440__extraction-v2__gpt-5.6-terra__NICELTD_06_26_2003-EX-4.5-OUTSOURCING_AG__Expiration-Date.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.txt,Termination For Convenience,long,18608,2.0,True,,,25989.0,275.0,stop,12.68,0.05528,results/raw/20260818T162452__extraction-v2__gpt-5.6-terra__NICELTD_06_26_2003-EX-4.5-OUTSOURCING_AG__Termination-For-Convenience.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.txt,Cap On Liability,long,18608,3.0,True,,,25966.0,440.0,stop,19.28,0.05721,results/raw/20260818T162512__extraction-v2__gpt-5.6-terra__NICELTD_06_26_2003-EX-4.5-OUTSOURCING_AG__Cap-On-Liability.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.txt,Ip Ownership Assignment,long,18608,1.0,True,,,26003.0,333.0,stop,15.14,0.056,results/raw/20260818T162527__extraction-v2__gpt-5.6-terra__NICELTD_06_26_2003-EX-4.5-OUTSOURCING_AG__Ip-Ownership-Assignment.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.txt,Non-Compete,long,18608,3.0,True,,,25960.0,388.0,stop,11.66,0.05658,results/raw/20260818T162539__extraction-v2__gpt-5.6-terra__NICELTD_06_26_2003-EX-4.5-OUTSOURCING_AG__Non-Compete.txt
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,Governing Law,long,26789,1.0,True,,,37090.0,78.0,stop,11.98,0.07512,results/raw/20260818T162551__extraction-v2__gpt-5.6-terra__DovaPharmaceuticalsInc_20181108_10-Q_EX-__Governing-Law.txt
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,Expiration Date,long,26789,1.0,True,,,37088.0,57.0,stop,14.84,0.07486,results/raw/20260818T162605__extraction-v2__gpt-5.6-terra__DovaPharmaceuticalsInc_20181108_10-Q_EX-__Expiration-Date.txt
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,Cap On Liability,long,26789,1.0,True,,,37111.0,378.0,stop,16.42,0.07876,results/raw/20260818T162635__extraction-v2__gpt-5.6-terra__DovaPharmaceuticalsInc_20181108_10-Q_EX-__Cap-On-Liability.txt
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,Ip Ownership Assignment,long,26789,2.0,True,,,37148.0,665.0,stop,11.05,0.08228,results/raw/20260818T162646__extraction-v2__gpt-5.6-terra__DovaPharmaceuticalsInc_20181108_10-Q_EX-__Ip-Ownership-Assignment.txt
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,Non-Compete,long,26789,4.0,True,,,37105.0,1158.0,stop,23.12,0.08811,results/raw/20260818T162709__extraction-v2__gpt-5.6-terra__DovaPharmaceuticalsInc_20181108_10-Q_EX-__Non-Compete.txt
GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.txt,Expiration Date,long,35339,2.0,True,,,50034.0,48.0,stop,15.46,0.10064,results/raw/20260818T162735__extraction-v2__gpt-5.6-terra__GRANTIERRAENERGYINC_05_07_2012-EX-10.6-T__Expiration-Date.txt
GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.txt,Termination For Convenience,long,35339,0.0,True,,,50080.0,88.0,stop,21.18,0.10122,results/raw/20260818T162756__extraction-v2__gpt-5.6-terra__GRANTIERRAENERGYINC_05_07_2012-EX-10.6-T__Termination-For-Convenience.txt
GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.txt,Cap On Liability,long,35339,6.0,True,,,50057.0,796.0,stop,24.04,0.10967,results/raw/20260818T162820__extraction-v2__gpt-5.6-terra__GRANTIERRAENERGYINC_05_07_2012-EX-10.6-T__Cap-On-Liability.txt
GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.txt,Ip Ownership Assignment,long,35339,0.0,True,,,50094.0,35.0,stop,14.5,0.10061,results/raw/20260818T162835__extraction-v2__gpt-5.6-terra__GRANTIERRAENERGYINC_05_07_2012-EX-10.6-T__Ip-Ownership-Assignment.txt
GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.txt,Non-Compete,long,35339,2.0,True,,,50051.0,337.0,stop,16.28,0.10415,results/raw/20260818T162851__extraction-v2__gpt-5.6-terra__GRANTIERRAENERGYINC_05_07_2012-EX-10.6-T__Non-Compete.txt
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,Governing Law,long,38518,1.0,True,,,53528.0,176.0,stop,25.68,0.10917,results/raw/20260818T162917__extraction-v2__gpt-5.6-terra__HarpoonTherapeuticsInc_20200312_10-K_EX-__Governing-Law.txt
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,Expiration Date,long,38518,1.0,True,,,53526.0,248.0,stop,24.79,0.11003,results/raw/20260818T162942__extraction-v2__gpt-5.6-terra__HarpoonTherapeuticsInc_20200312_10-K_EX-__Expiration-Date.txt
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,Termination For Convenience,long,38518,1.0,True,,,53572.0,121.0,stop,18.32,0.1086,results/raw/20260818T163000__extraction-v2__gpt-5.6-terra__HarpoonTherapeuticsInc_20200312_10-K_EX-__Termination-For-Convenience.txt
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,Cap On Liability,long,38518,2.0,True,,,53549.0,573.0,stop,25.74,0.11397,results/raw/20260818T163026__extraction-v2__gpt-5.6-terra__HarpoonTherapeuticsInc_20200312_10-K_EX-__Cap-On-Liability.txt
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,Ip Ownership Assignment,long,38518,2.0,True,,,53586.0,824.0,stop,18.92,0.11706,results/raw/20260818T163045__extraction-v2__gpt-5.6-terra__HarpoonTherapeuticsInc_20200312_10-K_EX-__Ip-Ownership-Assignment.txt
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,Non-Compete,long,38518,2.0,True,,,53543.0,885.0,stop,26.41,0.11771,results/raw/20260818T163111__extraction-v2__gpt-5.6-terra__HarpoonTherapeuticsInc_20200312_10-K_EX-__Non-Compete.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,Governing Law,long,45650,1.0,True,,,62742.0,88.0,stop,18.66,0.12654,results/raw/20260818T163130__extraction-v2__gpt-5.6-terra__PhasebioPharmaceuticalsInc_20200330_10-K__Governing-Law.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,Expiration Date,long,45650,1.0,True,,,62740.0,105.0,stop,25.49,0.12674,results/raw/20260818T163155__extraction-v2__gpt-5.6-terra__PhasebioPharmaceuticalsInc_20200330_10-K__Expiration-Date.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,Termination For Convenience,long,45650,1.0,True,,,62786.0,382.0,stop,26.6,0.13016,results/raw/20260818T163222__extraction-v2__gpt-5.6-terra__PhasebioPharmaceuticalsInc_20200330_10-K__Termination-For-Convenience.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,Cap On Liability,long,45650,3.0,True,,,62763.0,1022.0,stop,33.27,0.13779,results/raw/20260818T163255__extraction-v2__gpt-5.6-terra__PhasebioPharmaceuticalsInc_20200330_10-K__Cap-On-Liability.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,Ip Ownership Assignment,long,45650,3.0,True,,,62800.0,1473.0,stop,25.58,0.14328,results/raw/20260818T163321__extraction-v2__gpt-5.6-terra__PhasebioPharmaceuticalsInc_20200330_10-K__Ip-Ownership-Assignment.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,Non-Compete,long,45650,3.0,True,,,62757.0,973.0,stop,20.85,0.13719,results/raw/20260818T163342__extraction-v2__gpt-5.6-terra__PhasebioPharmaceuticalsInc_20200330_10-K__Non-Compete.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,Cap On Liability,long,10705,7,True,,,14818,1636,stop,17.32,0.04927,results/raw/20260818T193052__extraction-v2__gpt-5.6-terra__VERTICALNETINC_04_01_2002-EX-10.19-MAINT__Cap-On-Liability.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,Expiration Date,long,12904,1,True,,,17539,49,stop,1.75,0.03567,results/raw/20260818T193054__extraction-v2__gpt-5.6-terra__ScansourceInc_20190822_10-K_EX-10.38_117__Expiration-Date.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,Cap On Liability,long,15095,2,True,,,19866,452,stop,6.18,0.04516,results/raw/20260818T193100__extraction-v2__gpt-5.6-terra__TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29___Cap-On-Liability.txt
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,Termination For Convenience,long,26789,1,True,,,37134,129,stop,3.11,0.07582,results/raw/20260818T193104__extraction-v2__gpt-5.6-terra__DovaPharmaceuticalsInc_20181108_10-Q_EX-__Termination-For-Convenience.txt
GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.txt,Governing Law,long,35339,1,True,,,50036,51,stop,2.49,0.10068,results/raw/20260818T193106__extraction-v2__gpt-5.6-terra__GRANTIERRAENERGYINC_05_07_2012-EX-10.6-T__Governing-Law.txt
