contract,category,stratum,word_count,n_spans,strict_json_ok,parse_error,call_error,tokens_in,tokens_out,finish_reason,latency_s,cost_usd,raw_path
CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,Governing Law,long,9608,1.0,True,,,13545.0,318.0,stop,12.37,0.03091,results/raw/20260818T163716__extraction-v2__gemini-3.1-pro__CerenceInc_20191002_8-K_EX-10.4_11827494__Governing-Law.txt
CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,Expiration Date,long,9608,0.0,True,,,13543.0,6.0,stop,8.52,0.02716,results/raw/20260818T163724__extraction-v2__gemini-3.1-pro__CerenceInc_20191002_8-K_EX-10.4_11827494__Expiration-Date.txt
CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,Termination For Convenience,long,9608,1.0,True,,,13588.0,74.0,stop,9.96,0.02806,results/raw/20260818T163734__extraction-v2__gemini-3.1-pro__CerenceInc_20191002_8-K_EX-10.4_11827494__Termination-For-Convenience.txt
CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,Cap On Liability,long,9608,1.0,True,,,13566.0,122.0,stop,19.75,0.0286,results/raw/20260818T163754__extraction-v2__gemini-3.1-pro__CerenceInc_20191002_8-K_EX-10.4_11827494__Cap-On-Liability.txt
CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,Ip Ownership Assignment,long,9608,0.0,True,,,13604.0,6.0,stop,19.2,0.02728,results/raw/20260818T163813__extraction-v2__gemini-3.1-pro__CerenceInc_20191002_8-K_EX-10.4_11827494__Ip-Ownership-Assignment.txt
CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement.txt,Non-Compete,long,9608,0.0,True,,,13559.0,5.0,stop,17.37,0.02718,results/raw/20260818T163831__extraction-v2__gemini-3.1-pro__CerenceInc_20191002_8-K_EX-10.4_11827494__Non-Compete.txt
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,Governing Law,long,10213,1.0,True,,,15091.0,37.0,stop,4.67,0.03063,results/raw/20260818T163835__extraction-v2__gemini-3.1-pro__PareteumCorp_20081001_8-K_EX-99.1_265480__Governing-Law.txt
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,Expiration Date,long,10213,1.0,True,,,15089.0,61.0,stop,8.24,0.03091,results/raw/20260818T163843__extraction-v2__gemini-3.1-pro__PareteumCorp_20081001_8-K_EX-99.1_265480__Expiration-Date.txt
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,Termination For Convenience,long,10213,0.0,True,,,15134.0,6.0,stop,8.96,0.03034,results/raw/20260818T163852__extraction-v2__gemini-3.1-pro__PareteumCorp_20081001_8-K_EX-99.1_265480__Termination-For-Convenience.txt
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,Cap On Liability,long,10213,5.0,True,,,15112.0,469.0,stop,20.17,0.03585,results/raw/20260818T163913__extraction-v2__gemini-3.1-pro__PareteumCorp_20081001_8-K_EX-99.1_265480__Cap-On-Liability.txt
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,Ip Ownership Assignment,long,10213,0.0,True,,,15150.0,6.0,stop,8.11,0.03037,results/raw/20260818T163921__extraction-v2__gemini-3.1-pro__PareteumCorp_20081001_8-K_EX-99.1_265480__Ip-Ownership-Assignment.txt
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,Non-Compete,long,10213,4.0,True,,,15105.0,850.0,stop,36.83,0.04041,results/raw/20260818T163958__extraction-v2__gemini-3.1-pro__PareteumCorp_20081001_8-K_EX-99.1_265480__Non-Compete.txt
EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,Governing Law,long,10256,1.0,True,,,14578.0,187.0,stop,11.22,0.0314,results/raw/20260818T164009__extraction-v2__gemini-3.1-pro__EtonPharmaceuticalsInc_20191114_10-Q_EX-__Governing-Law.txt
EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,Expiration Date,long,10256,0.0,True,,,14576.0,5.0,stop,5.2,0.02921,results/raw/20260818T164014__extraction-v2__gemini-3.1-pro__EtonPharmaceuticalsInc_20191114_10-Q_EX-__Expiration-Date.txt
EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,Termination For Convenience,long,10256,1.0,True,,,14621.0,65.0,stop,8.19,0.03002,results/raw/20260818T164022__extraction-v2__gemini-3.1-pro__EtonPharmaceuticalsInc_20191114_10-Q_EX-__Termination-For-Convenience.txt
EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,Cap On Liability,long,10256,1.0,True,,,14599.0,59.0,stop,8.6,0.02991,results/raw/20260818T164031__extraction-v2__gemini-3.1-pro__EtonPharmaceuticalsInc_20191114_10-Q_EX-__Cap-On-Liability.txt
EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,Ip Ownership Assignment,long,10256,0.0,True,,,14637.0,6.0,stop,10.09,0.02935,results/raw/20260818T164041__extraction-v2__gemini-3.1-pro__EtonPharmaceuticalsInc_20191114_10-Q_EX-__Ip-Ownership-Assignment.txt
EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,Non-Compete,long,10256,1.0,True,,,14592.0,76.0,stop,5.95,0.0301,results/raw/20260818T164047__extraction-v2__gemini-3.1-pro__EtonPharmaceuticalsInc_20191114_10-Q_EX-__Non-Compete.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,Governing Law,long,10705,1.0,True,,,14771.0,163.0,stop,14.59,0.0315,results/raw/20260818T164102__extraction-v2__gemini-3.1-pro__VERTICALNETINC_04_01_2002-EX-10.19-MAINT__Governing-Law.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,Expiration Date,long,10705,1.0,True,,,14769.0,43.0,stop,10.44,0.03005,results/raw/20260818T164112__extraction-v2__gemini-3.1-pro__VERTICALNETINC_04_01_2002-EX-10.19-MAINT__Expiration-Date.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,Termination For Convenience,long,10705,0.0,True,,,14814.0,6.0,stop,5.31,0.0297,results/raw/20260818T164117__extraction-v2__gemini-3.1-pro__VERTICALNETINC_04_01_2002-EX-10.19-MAINT__Termination-For-Convenience.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,Cap On Liability,long,10705,2.0,True,,,14792.0,387.0,stop,15.6,0.03423,results/raw/20260818T164133__extraction-v2__gemini-3.1-pro__VERTICALNETINC_04_01_2002-EX-10.19-MAINT__Cap-On-Liability.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,Ip Ownership Assignment,long,10705,0.0,True,,,14830.0,6.0,stop,14.38,0.02973,results/raw/20260818T164147__extraction-v2__gemini-3.1-pro__VERTICALNETINC_04_01_2002-EX-10.19-MAINT__Ip-Ownership-Assignment.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,Non-Compete,long,10705,1.0,True,,,14785.0,74.0,stop,13.24,0.03046,results/raw/20260818T164201__extraction-v2__gemini-3.1-pro__VERTICALNETINC_04_01_2002-EX-10.19-MAINT__Non-Compete.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,Governing Law,long,12904,1.0,True,,,18185.0,144.0,stop,5.31,0.0381,results/raw/20260818T164206__extraction-v2__gemini-3.1-pro__ScansourceInc_20190822_10-K_EX-10.38_117__Governing-Law.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,Expiration Date,long,12904,1.0,True,,,18183.0,53.0,stop,6.26,0.037,results/raw/20260818T164212__extraction-v2__gemini-3.1-pro__ScansourceInc_20190822_10-K_EX-10.38_117__Expiration-Date.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,Termination For Convenience,long,12904,1.0,True,,,18228.0,119.0,stop,11.98,0.03788,results/raw/20260818T164224__extraction-v2__gemini-3.1-pro__ScansourceInc_20190822_10-K_EX-10.38_117__Termination-For-Convenience.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,Cap On Liability,long,12904,2.0,True,,,18206.0,323.0,stop,18.12,0.04029,results/raw/20260818T164242__extraction-v2__gemini-3.1-pro__ScansourceInc_20190822_10-K_EX-10.38_117__Cap-On-Liability.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,Ip Ownership Assignment,long,12904,0.0,True,,,18244.0,6.0,stop,8.26,0.03656,results/raw/20260818T164251__extraction-v2__gemini-3.1-pro__ScansourceInc_20190822_10-K_EX-10.38_117__Ip-Ownership-Assignment.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,Non-Compete,long,12904,4.0,True,,,18199.0,354.0,stop,20.29,0.04065,results/raw/20260818T164311__extraction-v2__gemini-3.1-pro__ScansourceInc_20190822_10-K_EX-10.38_117__Non-Compete.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,Governing Law,long,15095,1.0,True,,,19662.0,165.0,stop,7.06,0.0413,results/raw/20260818T164318__extraction-v2__gemini-3.1-pro__TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29___Governing-Law.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,Expiration Date,long,15095,1.0,True,,,19660.0,125.0,stop,12.54,0.04082,results/raw/20260818T164330__extraction-v2__gemini-3.1-pro__TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29___Expiration-Date.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,Termination For Convenience,long,15095,1.0,True,,,19705.0,124.0,stop,8.31,0.0409,results/raw/20260818T164339__extraction-v2__gemini-3.1-pro__TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29___Termination-For-Convenience.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,Cap On Liability,long,15095,2.0,True,,,19683.0,317.0,stop,15.84,0.04317,results/raw/20260818T164355__extraction-v2__gemini-3.1-pro__TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29___Cap-On-Liability.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,Ip Ownership Assignment,long,15095,0.0,True,,,19721.0,6.0,stop,9.63,0.03951,results/raw/20260818T164404__extraction-v2__gemini-3.1-pro__TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29___Ip-Ownership-Assignment.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,Non-Compete,long,15095,0.0,True,,,19676.0,10.0,stop,6.36,0.03947,results/raw/20260818T164411__extraction-v2__gemini-3.1-pro__TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29___Non-Compete.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,Governing Law,long,17207,1.0,True,,,25045.0,351.0,stop,12.44,0.0543,results/raw/20260818T164423__extraction-v2__gemini-3.1-pro__ReynoldsConsumerProductsInc_20200121_S-1__Governing-Law.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,Expiration Date,long,17207,2.0,True,,,25043.0,152.0,stop,11.4,0.05191,results/raw/20260818T164434__extraction-v2__gemini-3.1-pro__ReynoldsConsumerProductsInc_20200121_S-1__Expiration-Date.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,Termination For Convenience,long,17207,1.0,True,,,25088.0,149.0,stop,9.99,0.05196,results/raw/20260818T164444__extraction-v2__gemini-3.1-pro__ReynoldsConsumerProductsInc_20200121_S-1__Termination-For-Convenience.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,Cap On Liability,long,17207,2.0,True,,,25066.0,126.0,stop,11.39,0.05164,results/raw/20260818T164456__extraction-v2__gemini-3.1-pro__ReynoldsConsumerProductsInc_20200121_S-1__Cap-On-Liability.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,Ip Ownership Assignment,long,17207,0.0,True,,,25104.0,6.0,stop,6.61,0.05028,results/raw/20260818T164502__extraction-v2__gemini-3.1-pro__ReynoldsConsumerProductsInc_20200121_S-1__Ip-Ownership-Assignment.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,Non-Compete,long,17207,0.0,True,,,25059.0,10.0,stop,5.88,0.05024,results/raw/20260818T164508__extraction-v2__gemini-3.1-pro__ReynoldsConsumerProductsInc_20200121_S-1__Non-Compete.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.txt,Governing Law,long,18608,1.0,True,,,26409.0,55.0,stop,4.79,0.05348,results/raw/20260818T164513__extraction-v2__gemini-3.1-pro__NICELTD_06_26_2003-EX-4.5-OUTSOURCING_AG__Governing-Law.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.txt,Expiration Date,long,18608,1.0,True,,,26407.0,81.0,stop,6.72,0.05379,results/raw/20260818T164520__extraction-v2__gemini-3.1-pro__NICELTD_06_26_2003-EX-4.5-OUTSOURCING_AG__Expiration-Date.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.txt,Termination For Convenience,long,18608,2.0,True,,,26452.0,175.0,stop,9.95,0.055,results/raw/20260818T164530__extraction-v2__gemini-3.1-pro__NICELTD_06_26_2003-EX-4.5-OUTSOURCING_AG__Termination-For-Convenience.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.txt,Cap On Liability,long,18608,2.0,True,,,26430.0,334.0,stop,11.29,0.05687,results/raw/20260818T164541__extraction-v2__gemini-3.1-pro__NICELTD_06_26_2003-EX-4.5-OUTSOURCING_AG__Cap-On-Liability.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.txt,Ip Ownership Assignment,long,18608,1.0,True,,,26468.0,224.0,stop,13.39,0.05562,results/raw/20260818T164555__extraction-v2__gemini-3.1-pro__NICELTD_06_26_2003-EX-4.5-OUTSOURCING_AG__Ip-Ownership-Assignment.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.txt,Non-Compete,long,18608,1.0,True,,,26423.0,48.0,stop,8.83,0.05342,results/raw/20260818T164603__extraction-v2__gemini-3.1-pro__NICELTD_06_26_2003-EX-4.5-OUTSOURCING_AG__Non-Compete.txt
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,Governing Law,long,26789,1.0,True,,,37769.0,85.0,stop,6.94,0.07656,results/raw/20260818T164610__extraction-v2__gemini-3.1-pro__DovaPharmaceuticalsInc_20181108_10-Q_EX-__Governing-Law.txt
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,Expiration Date,long,26789,1.0,True,,,37767.0,56.0,stop,5.29,0.07621,results/raw/20260818T164616__extraction-v2__gemini-3.1-pro__DovaPharmaceuticalsInc_20181108_10-Q_EX-__Expiration-Date.txt
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,Termination For Convenience,long,26789,1.0,True,,,37812.0,70.0,stop,33.86,0.07646,results/raw/20260818T164650__extraction-v2__gemini-3.1-pro__DovaPharmaceuticalsInc_20181108_10-Q_EX-__Termination-For-Convenience.txt
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,Cap On Liability,long,26789,1.0,True,,,37790.0,272.0,stop,21.99,0.07884,results/raw/20260818T164712__extraction-v2__gemini-3.1-pro__DovaPharmaceuticalsInc_20181108_10-Q_EX-__Cap-On-Liability.txt
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,Ip Ownership Assignment,long,26789,3.0,True,,,37828.0,580.0,stop,20.37,0.08262,results/raw/20260818T164732__extraction-v2__gemini-3.1-pro__DovaPharmaceuticalsInc_20181108_10-Q_EX-__Ip-Ownership-Assignment.txt
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,Non-Compete,long,26789,1.0,True,,,37783.0,241.0,stop,15.43,0.07846,results/raw/20260818T164747__extraction-v2__gemini-3.1-pro__DovaPharmaceuticalsInc_20181108_10-Q_EX-__Non-Compete.txt
GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.txt,Governing Law,long,35339,2.0,True,,,49639.0,68.0,stop,6.03,0.10009,results/raw/20260818T164753__extraction-v2__gemini-3.1-pro__GRANTIERRAENERGYINC_05_07_2012-EX-10.6-T__Governing-Law.txt
GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.txt,Expiration Date,long,35339,1.0,True,,,49637.0,43.0,stop,8.23,0.09979,results/raw/20260818T222443__extraction-v2__gemini-3.1-pro__GRANTIERRAENERGYINC_05_07_2012-EX-10.6-T__Expiration-Date.txt
GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.txt,Termination For Convenience,long,35339,0.0,True,,,49682.0,6.0,stop,9.89,0.09944,results/raw/20260818T222453__extraction-v2__gemini-3.1-pro__GRANTIERRAENERGYINC_05_07_2012-EX-10.6-T__Termination-For-Convenience.txt
GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.txt,Cap On Liability,long,35339,6.0,True,,,49660.0,409.0,stop,22.18,0.10423,results/raw/20260818T222516__extraction-v2__gemini-3.1-pro__GRANTIERRAENERGYINC_05_07_2012-EX-10.6-T__Cap-On-Liability.txt
GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.txt,Ip Ownership Assignment,long,35339,0,True,,,49698,6,stop,8.59,0.09947,results/raw/20260819T214401__extraction-v2__gemini-3.1-pro__GRANTIERRAENERGYINC_05_07_2012-EX-10.6-T__Ip-Ownership-Assignment.txt
GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.txt,Non-Compete,long,35339,0,True,,,49653,10,stop,10.48,0.09943,results/raw/20260819T214412__extraction-v2__gemini-3.1-pro__GRANTIERRAENERGYINC_05_07_2012-EX-10.6-T__Non-Compete.txt
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,Governing Law,long,38518,1,True,,,54974,180,stop,14.72,0.11211,results/raw/20260819T214426__extraction-v2__gemini-3.1-pro__HarpoonTherapeuticsInc_20200312_10-K_EX-__Governing-Law.txt
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,Expiration Date,long,38518,1,True,,,54972,98,stop,5.92,0.11112,results/raw/20260819T214432__extraction-v2__gemini-3.1-pro__HarpoonTherapeuticsInc_20200312_10-K_EX-__Expiration-Date.txt
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,Termination For Convenience,long,38518,1,True,,,55017,74,stop,13.48,0.11092,results/raw/20260819T214446__extraction-v2__gemini-3.1-pro__HarpoonTherapeuticsInc_20200312_10-K_EX-__Termination-For-Convenience.txt
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,Cap On Liability,long,38518,1,True,,,54995,217,stop,10.3,0.11259,results/raw/20260819T214456__extraction-v2__gemini-3.1-pro__HarpoonTherapeuticsInc_20200312_10-K_EX-__Cap-On-Liability.txt
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,Ip Ownership Assignment,long,38518,1,False,,,55033,159,stop,21.92,0.11197,results/raw/20260819T214518__extraction-v2__gemini-3.1-pro__HarpoonTherapeuticsInc_20200312_10-K_EX-__Ip-Ownership-Assignment.txt
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,Non-Compete,long,38518,2,True,,,54988,675,stop,14.66,0.11808,results/raw/20260819T214533__extraction-v2__gemini-3.1-pro__HarpoonTherapeuticsInc_20200312_10-K_EX-__Non-Compete.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,Governing Law,long,45650,1,True,,,64126,91,stop,7.06,0.12934,results/raw/20260819T214540__extraction-v2__gemini-3.1-pro__PhasebioPharmaceuticalsInc_20200330_10-K__Governing-Law.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,Expiration Date,long,45650,1,True,,,64124,88,stop,7.12,0.1293,results/raw/20260819T214547__extraction-v2__gemini-3.1-pro__PhasebioPharmaceuticalsInc_20200330_10-K__Expiration-Date.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,Termination For Convenience,long,45650,1,True,,,64169,303,stop,27.58,0.13197,results/raw/20260819T214615__extraction-v2__gemini-3.1-pro__PhasebioPharmaceuticalsInc_20200330_10-K__Termination-For-Convenience.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,Cap On Liability,long,45650,3,True,,,64147,633,stop,24.72,0.13589,results/raw/20260819T214639__extraction-v2__gemini-3.1-pro__PhasebioPharmaceuticalsInc_20200330_10-K__Cap-On-Liability.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,Ip Ownership Assignment,long,45650,6,False,,,64185,1406,stop,42.02,0.14524,results/raw/20260819T214721__extraction-v2__gemini-3.1-pro__PhasebioPharmaceuticalsInc_20200330_10-K__Ip-Ownership-Assignment.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,Non-Compete,long,45650,1,True,,,64140,353,stop,23.68,0.13252,results/raw/20260819T214745__extraction-v2__gemini-3.1-pro__PhasebioPharmaceuticalsInc_20200330_10-K__Non-Compete.txt
