contract,category,stratum,word_count,n_spans,strict_json_ok,parse_error,call_error,tokens_in,tokens_out,finish_reason,latency_s,cost_usd,raw_path
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,Governing Law,long,10213,1,True,,,14971,36,stop,2.15,0.01561,results/raw/20260818T161748__extraction-v2__llama-3.3-70b__PareteumCorp_20081001_8-K_EX-99.1_265480__Governing-Law.txt
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,Expiration Date,long,10213,1,True,,,14968,50,stop,2.67,0.01562,results/raw/20260818T161751__extraction-v2__llama-3.3-70b__PareteumCorp_20081001_8-K_EX-99.1_265480__Expiration-Date.txt
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,Termination For Convenience,long,10213,1,True,,,15015,353,stop,5.05,0.01598,results/raw/20260818T161756__extraction-v2__llama-3.3-70b__PareteumCorp_20081001_8-K_EX-99.1_265480__Termination-For-Convenience.txt
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,Cap On Liability,long,10213,2,True,,,14991,219,stop,2.71,0.01582,results/raw/20260818T161758__extraction-v2__llama-3.3-70b__PareteumCorp_20081001_8-K_EX-99.1_265480__Cap-On-Liability.txt
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,Ip Ownership Assignment,long,10213,2,True,,,15028,267,stop,7.29,0.01591,results/raw/20260818T161806__extraction-v2__llama-3.3-70b__PareteumCorp_20081001_8-K_EX-99.1_265480__Ip-Ownership-Assignment.txt
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,Non-Compete,long,10213,4,True,,,14985,348,stop,5.71,0.01595,results/raw/20260818T161811__extraction-v2__llama-3.3-70b__PareteumCorp_20081001_8-K_EX-99.1_265480__Non-Compete.txt
EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,Governing Law,long,10256,1,True,,,14578,55,stop,2.48,0.01522,results/raw/20260818T161814__extraction-v2__llama-3.3-70b__EtonPharmaceuticalsInc_20191114_10-Q_EX-__Governing-Law.txt
EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,Expiration Date,long,10256,,False,"JSONDecodeError: Expecting ',' delimiter: line 1 column 618 (char 617)",,14575,223,stop,2.6,0.01539,results/raw/20260818T161816__extraction-v2__llama-3.3-70b__EtonPharmaceuticalsInc_20191114_10-Q_EX-__Expiration-Date.txt
EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,Termination For Convenience,long,10256,1,True,,,14622,61,stop,1.58,0.01527,results/raw/20260818T161818__extraction-v2__llama-3.3-70b__EtonPharmaceuticalsInc_20191114_10-Q_EX-__Termination-For-Convenience.txt
EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,Cap On Liability,long,10256,3,True,,,14598,293,stop,6.15,0.01549,results/raw/20260818T161824__extraction-v2__llama-3.3-70b__EtonPharmaceuticalsInc_20191114_10-Q_EX-__Cap-On-Liability.txt
EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,Ip Ownership Assignment,long,10256,2,True,,,14635,345,stop,4.55,0.01558,results/raw/20260818T161829__extraction-v2__llama-3.3-70b__EtonPharmaceuticalsInc_20191114_10-Q_EX-__Ip-Ownership-Assignment.txt
EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.txt,Non-Compete,long,10256,1,True,,,14592,85,stop,1.5,0.01526,results/raw/20260818T161830__extraction-v2__llama-3.3-70b__EtonPharmaceuticalsInc_20191114_10-Q_EX-__Non-Compete.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,Governing Law,long,10705,1,True,,,14857,77,stop,2.56,0.01553,results/raw/20260818T161833__extraction-v2__llama-3.3-70b__VERTICALNETINC_04_01_2002-EX-10.19-MAINT__Governing-Law.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,Expiration Date,long,10705,,False,"JSONDecodeError: Expecting ',' delimiter: line 1 column 56 (char 55)",,14854,36,stop,1.18,0.01549,results/raw/20260818T161834__extraction-v2__llama-3.3-70b__VERTICALNETINC_04_01_2002-EX-10.19-MAINT__Expiration-Date.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,Termination For Convenience,long,10705,1,False,,,14901,111,stop,2.17,0.01561,results/raw/20260818T161836__extraction-v2__llama-3.3-70b__VERTICALNETINC_04_01_2002-EX-10.19-MAINT__Termination-For-Convenience.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,Cap On Liability,long,10705,4,True,,,14877,430,stop,4.22,0.01592,results/raw/20260818T161840__extraction-v2__llama-3.3-70b__VERTICALNETINC_04_01_2002-EX-10.19-MAINT__Cap-On-Liability.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,Ip Ownership Assignment,long,10705,3,True,,,14914,258,stop,2.89,0.01578,results/raw/20260818T161843__extraction-v2__llama-3.3-70b__VERTICALNETINC_04_01_2002-EX-10.19-MAINT__Ip-Ownership-Assignment.txt
VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,Non-Compete,long,10705,1,True,,,14871,134,stop,2.22,0.01561,results/raw/20260818T161846__extraction-v2__llama-3.3-70b__VERTICALNETINC_04_01_2002-EX-10.19-MAINT__Non-Compete.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,Governing Law,long,12904,1,True,,,17849,83,stop,2.81,0.01865,results/raw/20260818T161848__extraction-v2__llama-3.3-70b__ScansourceInc_20190822_10-K_EX-10.38_117__Governing-Law.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,Expiration Date,long,12904,1,True,,,17846,47,stop,1.99,0.01861,results/raw/20260818T161850__extraction-v2__llama-3.3-70b__ScansourceInc_20190822_10-K_EX-10.38_117__Expiration-Date.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,Termination For Convenience,long,12904,1,True,,,17893,38,stop,0.76,0.01865,results/raw/20260818T161851__extraction-v2__llama-3.3-70b__ScansourceInc_20190822_10-K_EX-10.38_117__Termination-For-Convenience.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,Cap On Liability,long,12904,3,True,,,17869,596,stop,5.51,0.0192,results/raw/20260818T161857__extraction-v2__llama-3.3-70b__ScansourceInc_20190822_10-K_EX-10.38_117__Cap-On-Liability.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,Ip Ownership Assignment,long,12904,2,True,,,17906,248,stop,3.17,0.01888,results/raw/20260818T161900__extraction-v2__llama-3.3-70b__ScansourceInc_20190822_10-K_EX-10.38_117__Ip-Ownership-Assignment.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.txt,Non-Compete,long,12904,3,True,,,17863,192,stop,2.15,0.01878,results/raw/20260818T161902__extraction-v2__llama-3.3-70b__ScansourceInc_20190822_10-K_EX-10.38_117__Non-Compete.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,Governing Law,long,15095,1,True,,,19938,172,stop,3.72,0.02091,results/raw/20260818T161906__extraction-v2__llama-3.3-70b__TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29___Governing-Law.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,Expiration Date,long,15095,,False,"JSONDecodeError: Expecting ',' delimiter: line 1 column 238 (char 237)",,19935,69,stop,1.44,0.0208,results/raw/20260818T161907__extraction-v2__llama-3.3-70b__TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29___Expiration-Date.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,Termination For Convenience,long,15095,1,False,,,19982,114,stop,2.55,0.0209,results/raw/20260818T161910__extraction-v2__llama-3.3-70b__TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29___Termination-For-Convenience.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,Cap On Liability,long,15095,2,True,,,19958,203,stop,1.64,0.02097,results/raw/20260818T161911__extraction-v2__llama-3.3-70b__TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29___Cap-On-Liability.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,Ip Ownership Assignment,long,15095,0,True,,,19995,7,stop,1.51,0.0208,results/raw/20260818T161913__extraction-v2__llama-3.3-70b__TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29___Ip-Ownership-Assignment.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,Non-Compete,long,15095,3,True,,,19952,232,stop,2.15,0.02099,results/raw/20260818T161915__extraction-v2__llama-3.3-70b__TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29___Non-Compete.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,Governing Law,long,17207,1,True,,,23907,76,stop,3.24,0.02494,results/raw/20260818T161918__extraction-v2__llama-3.3-70b__ReynoldsConsumerProductsInc_20200121_S-1__Governing-Law.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,Expiration Date,long,17207,,False,"JSONDecodeError: Expecting ',' delimiter: line 1 column 250 (char 249)",,23904,128,stop,1.5,0.02499,results/raw/20260818T161920__extraction-v2__llama-3.3-70b__ReynoldsConsumerProductsInc_20200121_S-1__Expiration-Date.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,Termination For Convenience,long,17207,1,True,,,23951,151,stop,3.79,0.02507,results/raw/20260818T161924__extraction-v2__llama-3.3-70b__ReynoldsConsumerProductsInc_20200121_S-1__Termination-For-Convenience.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,Cap On Liability,long,17207,4,True,,,23927,260,stop,2.13,0.02515,results/raw/20260818T161926__extraction-v2__llama-3.3-70b__ReynoldsConsumerProductsInc_20200121_S-1__Cap-On-Liability.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,Ip Ownership Assignment,long,17207,0,True,,,23964,7,stop,0.77,0.02493,results/raw/20260818T161927__extraction-v2__llama-3.3-70b__ReynoldsConsumerProductsInc_20200121_S-1__Ip-Ownership-Assignment.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.txt,Non-Compete,long,17207,0,True,,,23921,7,stop,0.74,0.02489,results/raw/20260818T161927__extraction-v2__llama-3.3-70b__ReynoldsConsumerProductsInc_20200121_S-1__Non-Compete.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.txt,Governing Law,long,18608,1,True,,,26554,47,stop,3.41,0.02767,results/raw/20260818T161931__extraction-v2__llama-3.3-70b__NICELTD_06_26_2003-EX-4.5-OUTSOURCING_AG__Governing-Law.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.txt,Expiration Date,long,18608,2,True,,,26551,52,stop,1.74,0.02767,results/raw/20260818T161932__extraction-v2__llama-3.3-70b__NICELTD_06_26_2003-EX-4.5-OUTSOURCING_AG__Expiration-Date.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.txt,Termination For Convenience,long,18608,2,True,,,26598,190,stop,5.38,0.02786,results/raw/20260818T161938__extraction-v2__llama-3.3-70b__NICELTD_06_26_2003-EX-4.5-OUTSOURCING_AG__Termination-For-Convenience.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.txt,Cap On Liability,long,18608,2,True,,,26574,214,stop,2.67,0.02786,results/raw/20260818T161940__extraction-v2__llama-3.3-70b__NICELTD_06_26_2003-EX-4.5-OUTSOURCING_AG__Cap-On-Liability.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.txt,Ip Ownership Assignment,long,18608,2,True,,,26611,346,stop,3.14,0.02804,results/raw/20260818T161944__extraction-v2__llama-3.3-70b__NICELTD_06_26_2003-EX-4.5-OUTSOURCING_AG__Ip-Ownership-Assignment.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.txt,Non-Compete,long,18608,2,True,,,26568,145,stop,3.44,0.02778,results/raw/20260818T161947__extraction-v2__llama-3.3-70b__NICELTD_06_26_2003-EX-4.5-OUTSOURCING_AG__Non-Compete.txt
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,Governing Law,long,26789,1,False,,,37460,92,stop,4.85,0.03905,results/raw/20260818T161952__extraction-v2__llama-3.3-70b__DovaPharmaceuticalsInc_20181108_10-Q_EX-__Governing-Law.txt
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,Expiration Date,long,26789,,False,"JSONDecodeError: Expecting ',' delimiter: line 1 column 227 (char 226)",,37457,140,stop,5.64,0.0391,results/raw/20260818T161958__extraction-v2__llama-3.3-70b__DovaPharmaceuticalsInc_20181108_10-Q_EX-__Expiration-Date.txt
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,Termination For Convenience,long,26789,1,True,,,37504,58,stop,2.25,0.03906,results/raw/20260818T162000__extraction-v2__llama-3.3-70b__DovaPharmaceuticalsInc_20181108_10-Q_EX-__Termination-For-Convenience.txt
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,Cap On Liability,long,26789,1,True,,,37480,262,stop,3.5,0.03925,results/raw/20260818T162003__extraction-v2__llama-3.3-70b__DovaPharmaceuticalsInc_20181108_10-Q_EX-__Cap-On-Liability.txt
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,Ip Ownership Assignment,long,26789,2,True,,,37517,336,stop,3.39,0.03937,results/raw/20260818T162007__extraction-v2__llama-3.3-70b__DovaPharmaceuticalsInc_20181108_10-Q_EX-__Ip-Ownership-Assignment.txt
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.txt,Non-Compete,long,26789,3,True,,,37474,370,stop,9.2,0.03936,results/raw/20260818T162016__extraction-v2__llama-3.3-70b__DovaPharmaceuticalsInc_20181108_10-Q_EX-__Non-Compete.txt
GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.txt,Governing Law,long,35339,1,True,,,50417,34,stop,6.44,0.05247,results/raw/20260818T162022__extraction-v2__llama-3.3-70b__GRANTIERRAENERGYINC_05_07_2012-EX-10.6-T__Governing-Law.txt
GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.txt,Expiration Date,long,35339,3,True,,,50414,65,stop,6.68,0.0525,results/raw/20260818T162029__extraction-v2__llama-3.3-70b__GRANTIERRAENERGYINC_05_07_2012-EX-10.6-T__Expiration-Date.txt
GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.txt,Termination For Convenience,long,35339,2,True,,,50461,313,stop,3.91,0.0528,results/raw/20260818T162033__extraction-v2__llama-3.3-70b__GRANTIERRAENERGYINC_05_07_2012-EX-10.6-T__Termination-For-Convenience.txt
GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.txt,Cap On Liability,long,35339,5,True,,,50437,374,stop,4.19,0.05284,results/raw/20260818T162037__extraction-v2__llama-3.3-70b__GRANTIERRAENERGYINC_05_07_2012-EX-10.6-T__Cap-On-Liability.txt
GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.txt,Ip Ownership Assignment,long,35339,0,True,,,50474,7,stop,1.84,0.0525,results/raw/20260818T162039__extraction-v2__llama-3.3-70b__GRANTIERRAENERGYINC_05_07_2012-EX-10.6-T__Ip-Ownership-Assignment.txt
GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.txt,Non-Compete,long,35339,4,True,,,50431,366,stop,3.43,0.05283,results/raw/20260818T162043__extraction-v2__llama-3.3-70b__GRANTIERRAENERGYINC_05_07_2012-EX-10.6-T__Non-Compete.txt
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,Governing Law,long,38518,1,True,,,54360,150,stop,10.63,0.05669,results/raw/20260818T162053__extraction-v2__llama-3.3-70b__HarpoonTherapeuticsInc_20200312_10-K_EX-__Governing-Law.txt
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,Expiration Date,long,38518,1,True,,,54357,90,stop,3.08,0.05662,results/raw/20260818T162056__extraction-v2__llama-3.3-70b__HarpoonTherapeuticsInc_20200312_10-K_EX-__Expiration-Date.txt
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,Termination For Convenience,long,38518,1,True,,,54404,65,stop,1.88,0.05665,results/raw/20260818T162058__extraction-v2__llama-3.3-70b__HarpoonTherapeuticsInc_20200312_10-K_EX-__Termination-For-Convenience.txt
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,Cap On Liability,long,38518,3,True,,,54380,703,stop,14.3,0.05729,results/raw/20260818T162112__extraction-v2__llama-3.3-70b__HarpoonTherapeuticsInc_20200312_10-K_EX-__Cap-On-Liability.txt
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,Ip Ownership Assignment,long,38518,3,True,,,54417,508,stop,8.06,0.05712,results/raw/20260818T162121__extraction-v2__llama-3.3-70b__HarpoonTherapeuticsInc_20200312_10-K_EX-__Ip-Ownership-Assignment.txt
HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement.txt,Non-Compete,long,38518,2,True,,,54374,671,stop,10.64,0.05725,results/raw/20260818T162131__extraction-v2__llama-3.3-70b__HarpoonTherapeuticsInc_20200312_10-K_EX-__Non-Compete.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,Governing Law,long,45650,1,False,,,63450,85,stop,9.3,0.06608,results/raw/20260818T162140__extraction-v2__llama-3.3-70b__PhasebioPharmaceuticalsInc_20200330_10-K__Governing-Law.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,Expiration Date,long,45650,1,True,,,63447,77,stop,4.02,0.06606,results/raw/20260818T162145__extraction-v2__llama-3.3-70b__PhasebioPharmaceuticalsInc_20200330_10-K__Expiration-Date.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,Termination For Convenience,long,45650,1,True,,,63494,66,stop,9.44,0.0661,results/raw/20260818T162154__extraction-v2__llama-3.3-70b__PhasebioPharmaceuticalsInc_20200330_10-K__Termination-For-Convenience.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,Cap On Liability,long,45650,2,True,,,63470,527,stop,8.75,0.06656,results/raw/20260818T162203__extraction-v2__llama-3.3-70b__PhasebioPharmaceuticalsInc_20200330_10-K__Cap-On-Liability.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,Ip Ownership Assignment,long,45650,3,True,,,63507,580,stop,10.18,0.06665,results/raw/20260818T162213__extraction-v2__llama-3.3-70b__PhasebioPharmaceuticalsInc_20200330_10-K__Ip-Ownership-Assignment.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,Non-Compete,long,45650,5,True,,,63464,274,stop,4.43,0.06629,results/raw/20260818T162217__extraction-v2__llama-3.3-70b__PhasebioPharmaceuticalsInc_20200330_10-K__Non-Compete.txt
